"STATION","NAME","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT05","WT08","WT09"
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-08-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-08-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-08-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-08-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-08-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-08-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-08-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-08-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-08-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-08-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-08-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-08-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-08-22",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-08-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-08-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-08-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-08-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-08-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-08-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-08-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-08-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-08-31",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-09-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-09-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-09-03",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-09-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-09-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-09-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-09-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-09-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-09-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-09-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-09-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-09-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-09-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-09-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-09-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-09-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-09-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-09-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-09-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-09-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-09-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-09-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-09-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-09-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-09-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-09-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-09-27",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-09-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-09-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-09-30",,,,,"0.01",,,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-10-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-10-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-10-03",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-10-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-10-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-10-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-10-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-10-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-10-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-10-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-10-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-10-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-10-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-10-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-10-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-10-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-10-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-10-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-10-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-10-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-10-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-10-22",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-10-23",,,,,"0.04",,,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-10-24",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-10-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-10-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-10-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-10-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-10-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-10-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-10-31",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-11-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-11-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-11-03",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-11-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-11-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-11-06",,,,,"0.02",,,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-11-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-11-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-11-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-11-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-11-11",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-11-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-11-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-11-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-11-15",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-11-16",,,,,"0.18",,,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-11-17",,,,,"0.01",,,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-11-18",,,,,"0.86",,,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-11-19",,,,,"0.03",,,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-11-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-11-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-11-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-11-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-11-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-11-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-11-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-11-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-11-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-11-29",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-11-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-12-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-12-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-12-03",,,,,"0.01",,,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-12-04",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-12-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-12-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-12-07",,,,,"0.05",,,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-12-08",,,,,"0.03",,,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-12-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-12-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-12-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-12-12",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-12-13",,,,,"0.01",,,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-12-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-12-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-12-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-12-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-12-18",,,,,"0.62",,,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-12-19",,,,,"1.18",,,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-12-20",,,,,"0.45",,,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-12-21",,,,,"0.33",,,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-12-22",,,,,"0.01",,,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-12-23",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-12-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-12-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-12-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-12-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-12-28",,,,,"0.04",,,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-12-29",,,,,"0.02",,,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-12-30",,,,,"0.76",,,,,,,,,,,,,,,,,,
"US1CASC0015","SARATOGA 0.5 N, CA US","2023-12-31",,,,,"0.15",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-01-03",,"    3","0.52",,,,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-01-06",,"    3","2.99",,,,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-01-08",,"    2","0.93",,,,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-01-09",,,,,"2.25",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-01-12",,"    3","3.20",,,,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-01-14",,"    2","2.00",,,,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-01-17",,"    3","2.16",,,,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-01-18",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-01-19",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-01-20",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-01-21",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-01-22",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-01-23",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-01-24",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-01-25",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-01-26",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-01-27",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-01-28",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-01-29",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-01-30",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-01-31",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-02-01",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-02-02",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-02-03",,,,,"0.91",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-02-06",,"    2","0.82",,,,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-02-07",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-02-10",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-02-11",,,,,"0.16",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-02-12",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-02-13",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-02-14",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-02-15",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-02-16",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-02-17",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-02-18",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-02-19",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-02-20",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-02-21",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-02-22",,,,,"0.01",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-02-23",,,,,"0.78",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-02-24",,,,,"0.71",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-02-25",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-02-26",,,,,"0.62",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-02-27",,,,,"0.70",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-02-28",,,,,"0.19",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-03-01",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-03-02",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-03-03",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-03-04",,,,,"0.24",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-03-05",,,,,"0.33",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-03-06",,,,,"0.29",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-03-07",,,,,"0.01",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-03-08",,,,,"0.23",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-03-09",,,,,"2.12",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-03-13",,"    4","2.13",,,,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-03-14",,,,,"1.46",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-03-15",,,,,"0.01",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-03-16",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-03-17",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-03-18",,,,,"0.01",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-03-19",,,,,"1.44",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-03-20",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-03-21",,,,,"1.61",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-03-23",,"    2","0.34",,,,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-03-24",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-03-25",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-03-26",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-03-27",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-03-29",,"    2","1.48",,,,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-03-30",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-03-31",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-04-01",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-04-02",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-04-03",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-04-04",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-04-05",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-04-06",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-04-07",,,,,"0.70",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-04-08",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-04-09",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-04-10",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-04-11",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-04-12",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-04-13",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-04-14",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-04-15",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-04-16",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-04-17",,,,,"0.00",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-04-18",,,,,"0.80",,,,,,,,,,,,,,,,,,
"USC00046027","MUIR WOODS, CA US","2023-04-19",,,,,"0.00",,,,,,,,,,,,,,,,,,
